"ID","Label","Level","Implement"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_174_BrRight_.Definition","R.4[2].[t]*.[r][174].Definition Cancellation of a prev...","5","TRUE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_175_BrRight_","R.4[2].[t]*.[r][175]","4","FALSE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_175_BrRight_.Term","R.4[2].[t]*.[r][175].Term RIGHT SIDE FAILURE","5","TRUE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_175_BrRight_.Definition","R.4[2].[t]*.[r][175].Definition A failure that does no...","5","TRUE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_176_BrRight_","R.4[2].[t]*.[r][176]","4","FALSE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_176_BrRight_.Term","R.4[2].[t]*.[r][176].Term RISK","5","TRUE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_176_BrRight_.Definition","R.4[2].[t]*.[r][176].Definition The combination of the...","5","TRUE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_177_BrRight_","R.4[2].[t]*.[r][177]","4","FALSE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_177_BrRight_.Term","R.4[2].[t]*.[r][177].Term ROLL AWAY","5","TRUE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_177_BrRight_.Definition","R.4[2].[t]*.[r][177].Definition An unintended and non-...","5","TRUE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_178_BrRight_","R.4[2].[t]*.[r][178]","4","FALSE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_178_BrRight_.Term","R.4[2].[t]*.[r][178].Term ROUTE","5","TRUE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_178_BrRight_.Definition","R.4[2].[t]*.[r][178].Definition The particular section...","5","TRUE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_179_BrRight_","R.4[2].[t]*.[r][179]","4","FALSE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_179_BrRight_.Term","R.4[2].[t]*.[r][179].Term ROUTE RELEASE","5","TRUE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_179_BrRight_.Definition","R.4[2].[t]*.[r][179].Definition The release of route l...","5","TRUE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_180_BrRight_","R.4[2].[t]*.[r][180]","4","FALSE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_180_BrRight_.Term","R.4[2].[t]*.[r][180].Term ROUTE SUITABILITY DATA","5","TRUE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_180_BrRight_.Definition","R.4[2].[t]*.[r][180].Definition Data transmitted to th...","5","TRUE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_181_BrRight_","R.4[2].[t]*.[r][181]","4","FALSE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_181_BrRight_.Term","R.4[2].[t]*.[r][181].Term SAFE DECELERATION","5","TRUE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_181_BrRight_.Definition","R.4[2].[t]*.[r][181].Definition The deceleration the t...","5","TRUE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_182_BrRight_","R.4[2].[t]*.[r][182]","4","FALSE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_182_BrRight_.Term","R.4[2].[t]*.[r][182].Term SAFE STATE","5","TRUE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_182_BrRight_.Definition","R.4[2].[t]*.[r][182].Definition A condition which cont...","5","TRUE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_183_BrRight_","R.4[2].[t]*.[r][183]","4","FALSE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_183_BrRight_.Term","R.4[2].[t]*.[r][183].Term SAFETY","5","TRUE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_183_BrRight_.Definition","R.4[2].[t]*.[r][183].Definition","5","FALSE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_183_BrRight_.Definition._BrLeft_1_BrRight_","R.4[2].[t]*.[r][183].Definition.[1] Freedom from an unacce...","6","TRUE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_183_BrRight_.Definition._BrLeft_2_BrRight_","R.4[2].[t]*.[r][183].Definition.[2] Definitions for other ...","6","FALSE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_184_BrRight_","R.4[2].[t]*.[r][184]","4","FALSE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_184_BrRight_.Term","R.4[2].[t]*.[r][184].Term SAFETY ACCEPTANCE","5","TRUE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_184_BrRight_.Definition","R.4[2].[t]*.[r][184].Definition The safety acceptance ...","5","TRUE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_185_BrRight_","R.4[2].[t]*.[r][185]","4","FALSE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_185_BrRight_.Term","R.4[2].[t]*.[r][185].Term SAFETY LIFE CYCLE","5","TRUE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_185_BrRight_.Definition","R.4[2].[t]*.[r][185].Definition The safety life cycle ...","5","TRUE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_186_BrRight_","R.4[2].[t]*.[r][186]","4","FALSE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_186_BrRight_.Term","R.4[2].[t]*.[r][186].Term SECTION","5","TRUE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_186_BrRight_.Definition","R.4[2].[t]*.[r][186].Definition A part of the movement...","5","TRUE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_187_BrRight_","R.4[2].[t]*.[r][187]","4","FALSE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_187_BrRight_.Term","R.4[2].[t]*.[r][187].Term SECTION TIMER","5","TRUE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_187_BrRight_.Definition","R.4[2].[t]*.[r][187].Definition The timer associated w...","5","TRUE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_188_BrRight_","R.4[2].[t]*.[r][188]","4","FALSE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_188_BrRight_.Term","R.4[2].[t]*.[r][188].Term SEMI-CONTINUOUS TRANSM...","5","TRUE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_188_BrRight_.Definition","R.4[2].[t]*.[r][188].Definition Transmission taking pl...","5","TRUE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_189_BrRight_","R.4[2].[t]*.[r][189]","4","FALSE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_189_BrRight_.Term","R.4[2].[t]*.[r][189].Term SERVICE BRAKE COMMAND,...","5","TRUE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_189_BrRight_.Definition","R.4[2].[t]*.[r][189].Definition The ERTMS/ETCS service...","5","TRUE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_190_BrRight_","R.4[2].[t]*.[r][190]","4","FALSE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_190_BrRight_.Term","R.4[2].[t]*.[r][190].Term SERVICE BRAKING","5","TRUE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_190_BrRight_.Definition","R.4[2].[t]*.[r][190].Definition Application of an adju...","5","TRUE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_191_BrRight_","R.4[2].[t]*.[r][191]","4","FALSE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_191_BrRight_.Term","R.4[2].[t]*.[r][191].Term SESSION, COMMUNICATION","5","TRUE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_191_BrRight_.Definition","R.4[2].[t]*.[r][191].Definition The process of initiat...","5","TRUE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_192_BrRight_","R.4[2].[t]*.[r][192]","4","FALSE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_192_BrRight_.Term","R.4[2].[t]*.[r][192].Term SHALL","5","TRUE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_192_BrRight_.Definition","R.4[2].[t]*.[r][192].Definition Is mandatory.","5","TRUE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_193_BrRight_","R.4[2].[t]*.[r][193]","4","FALSE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_193_BrRight_.Term","R.4[2].[t]*.[r][193].Term SHOULD","5","TRUE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_193_BrRight_.Definition","R.4[2].[t]*.[r][193].Definition Is recommended.","5","TRUE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_194_BrRight_","R.4[2].[t]*.[r][194]","4","FALSE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_194_BrRight_.Term","R.4[2].[t]*.[r][194].Term SHUNTING MODE","5","TRUE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_194_BrRight_.Definition","R.4[2].[t]*.[r][194].Definition ERTMS/ETCS on-board eq...","5","TRUE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_195_BrRight_","R.4[2].[t]*.[r][195]","4","FALSE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_195_BrRight_.Term","R.4[2].[t]*.[r][195].Term SHUNTING MOVEMENT","5","TRUE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_195_BrRight_.Definition","R.4[2].[t]*.[r][195].Definition The movement of trains...","5","TRUE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_196_BrRight_","R.4[2].[t]*.[r][196]","4","FALSE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_196_BrRight_.Term","R.4[2].[t]*.[r][196].Term SHUNTING SIGNAL","5","TRUE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_196_BrRight_.Definition","R.4[2].[t]*.[r][196].Definition A signal provided for ...","5","TRUE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_197_BrRight_","R.4[2].[t]*.[r][197]","4","FALSE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_197_BrRight_.Term","R.4[2].[t]*.[r][197].Term SIGNAL","5","TRUE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_197_BrRight_.Definition","R.4[2].[t]*.[r][197].Definition A visual display devic...","5","TRUE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_198_BrRight_","R.4[2].[t]*.[r][198]","4","FALSE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_198_BrRight_.Term","R.4[2].[t]*.[r][198].Term SIGNAL LOCATION","5","TRUE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_198_BrRight_.Definition","R.4[2].[t]*.[r][198].Definition The geographical locat...","5","TRUE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_199_BrRight_","R.4[2].[t]*.[r][199]","4","FALSE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_199_BrRight_.Term","R.4[2].[t]*.[r][199].Term SIGNALLING SYSTEM","5","TRUE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_199_BrRight_.Definition","R.4[2].[t]*.[r][199].Definition Particular kind of sys...","5","TRUE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_200_BrRight_","R.4[2].[t]*.[r][200]","4","FALSE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_200_BrRight_.Term","R.4[2].[t]*.[r][200].Term SLAVE ENGINE","5","TRUE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_200_BrRight_.Definition","R.4[2].[t]*.[r][200].Definition Any engine that is not...","5","TRUE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_201_BrRight_","R.4[2].[t]*.[r][201]","4","FALSE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_201_BrRight_.Term","R.4[2].[t]*.[r][201].Term SLEEPING MODE","5","TRUE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_201_BrRight_.Definition","R.4[2].[t]*.[r][201].Definition ERTMS/ETCS on-board eq...","5","TRUE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_202_BrRight_","R.4[2].[t]*.[r][202]","4","FALSE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_202_BrRight_.Term","R.4[2].[t]*.[r][202].Term SPECIFIC TRANSMISSION ...","5","TRUE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_202_BrRight_.Definition","R.4[2].[t]*.[r][202].Definition Device allowing the  E...","5","TRUE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_203_BrRight_","R.4[2].[t]*.[r][203]","4","FALSE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_203_BrRight_.Term","R.4[2].[t]*.[r][203].Term SPEED CONFIDENCE INTERVAL","5","TRUE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_203_BrRight_.Definition","R.4[2].[t]*.[r][203].Definition The interval within wh...","5","TRUE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_204_BrRight_","R.4[2].[t]*.[r][204]","4","FALSE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_204_BrRight_.Term","R.4[2].[t]*.[r][204].Term SPOT TRANSMISSION","5","TRUE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_204_BrRight_.Definition","R.4[2].[t]*.[r][204].Definition Transmission between t...","5","TRUE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_205_BrRight_","R.4[2].[t]*.[r][205]","4","FALSE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_205_BrRight_.Term","R.4[2].[t]*.[r][205].Term STAFF RESPONSIBLE MODE","5","TRUE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_205_BrRight_.Definition","R.4[2].[t]*.[r][205].Definition ERTMS/ETCS on-board eq...","5","TRUE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_206_BrRight_","R.4[2].[t]*.[r][206]","4","FALSE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_206_BrRight_.Term","R.4[2].[t]*.[r][206].Term STANDBY MODE","5","TRUE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_206_BrRight_.Definition","R.4[2].[t]*.[r][206].Definition ERTMS/ETCS on-board eq...","5","TRUE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_207_BrRight_","R.4[2].[t]*.[r][207]","4","FALSE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_207_BrRight_.Term","R.4[2].[t]*.[r][207].Term STATIC SPEED PROFILE","5","TRUE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_207_BrRight_.Definition","R.4[2].[t]*.[r][207].Definition The description of the...","5","TRUE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_208_BrRight_","R.4[2].[t]*.[r][208]","4","FALSE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_208_BrRight_.Term","R.4[2].[t]*.[r][208].Term STATION","5","TRUE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_208_BrRight_.Definition","R.4[2].[t]*.[r][208].Definition A place where trains s...","5","TRUE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_209_BrRight_","R.4[2].[t]*.[r][209]","4","FALSE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_209_BrRight_.Term","R.4[2].[t]*.[r][209].Term STOP SIGNAL","5","TRUE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_209_BrRight_.Definition","R.4[2].[t]*.[r][209].Definition Any main signal capabl...","5","TRUE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_210_BrRight_","R.4[2].[t]*.[r][210]","4","FALSE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_210_BrRight_.Term","R.4[2].[t]*.[r][210].Term SUB-SYSTEM","5","TRUE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_210_BrRight_.Definition","R.4[2].[t]*.[r][210].Definition A combination of equip...","5","TRUE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_211_BrRight_","R.4[2].[t]*.[r][211]","4","FALSE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_211_BrRight_.Term","R.4[2].[t]*.[r][211].Term SYSTEM","5","TRUE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_211_BrRight_.Definition","R.4[2].[t]*.[r][211].Definition A composite of equipme...","5","TRUE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_212_BrRight_","R.4[2].[t]*.[r][212]","4","FALSE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_212_BrRight_.Term","R.4[2].[t]*.[r][212].Term SYSTEM FAILURE MODE","5","TRUE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_212_BrRight_.Definition","R.4[2].[t]*.[r][212].Definition ERTMS/ETCS on-board eq...","5","TRUE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_213_BrRight_","R.4[2].[t]*.[r][213]","4","FALSE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_213_BrRight_.Term","R.4[2].[t]*.[r][213].Term SYSTEM LIFE-CYCLE","5","TRUE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_213_BrRight_.Definition","R.4[2].[t]*.[r][213].Definition The system lifecycle a...","5","TRUE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_214_BrRight_","R.4[2].[t]*.[r][214]","4","FALSE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_214_BrRight_.Term","R.4[2].[t]*.[r][214].Term SYSTEM VERSION","5","TRUE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_214_BrRight_.Definition","R.4[2].[t]*.[r][214].Definition The system version def...","5","TRUE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_215_BrRight_","R.4[2].[t]*.[r][215]","4","FALSE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_215_BrRight_.Term","R.4[2].[t]*.[r][215].Term SYSTEMATIC FAULT","5","TRUE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_215_BrRight_.Definition","R.4[2].[t]*.[r][215].Definition An inherent fault in t...","5","TRUE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_216_BrRight_","R.4[2].[t]*.[r][216]","4","FALSE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_216_BrRight_.Term","R.4[2].[t]*.[r][216].Term TANDEM","5","TRUE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_216_BrRight_.Definition","R.4[2].[t]*.[r][216].Definition","5","FALSE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_216_BrRight_.Definition._BrLeft_1_BrRight_","R.4[2].[t]*.[r][216].Definition.[1] Two or more traction u...","6","TRUE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_216_BrRight_.Definition._BrLeft_2_BrRight_","R.4[2].[t]*.[r][216].Definition.[2] Only one unit is desig...","6","TRUE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_217_BrRight_","R.4[2].[t]*.[r][217]","4","FALSE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_217_BrRight_.Term","R.4[2].[t]*.[r][217].Term TARGET","5","TRUE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_217_BrRight_.Definition","R.4[2].[t]*.[r][217].Definition Location where the tra...","5","TRUE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_218_BrRight_","R.4[2].[t]*.[r][218]","4","FALSE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_218_BrRight_.Term","R.4[2].[t]*.[r][218].Term TELEGRAM","5","TRUE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_218_BrRight_.Definition","R.4[2].[t]*.[r][218].Definition A balise telegram cont...","5","TRUE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_219_BrRight_","R.4[2].[t]*.[r][219]","4","FALSE"
"_R.4_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_219_BrRight_.Term","R.4[2].[t]*.[r][219].Term TEMPORARY SPEED RESTRI...","5","TRUE"
